age,vehicle_age,annual_mileage,accident_history,vehicle_type_SUV,vehicle_type_Sedan,vehicle_type_Tractor,vehicle_type_Truck,claim
63,0,17441,1,True,False,False,False,True
39,20,14498,4,True,False,False,False,True
79,3,24013,3,False,False,True,False,True
80,9,6771,5,True,False,False,False,False
56,14,11564,5,False,True,False,False,False
39,13,7450,2,False,False,False,False,True
47,8,17621,3,False,False,True,False,False
71,20,24058,1,False,True,False,False,True
59,2,26953,4,False,False,False,False,False
35,15,22364,4,False,True,False,False,False
35,4,24801,2,False,True,False,False,True
20,15,23792,3,False,False,True,False,True
28,11,7538,4,False,False,False,False,True
80,8,10281,5,True,False,False,False,False
64,3,12874,5,True,False,False,False,False
24,20,9110,1,True,False,False,False,False
35,12,29292,4,False,False,True,False,False
32,9,18568,2,True,False,False,False,False
18,1,16600,1,False,False,True,False,False
19,11,11358,0,False,True,False,False,False
48,9,9930,1,False,False,False,False,False
69,10,16425,0,False,False,False,False,True
27,11,21037,4,False,False,True,False,False
55,15,23288,3,True,False,False,False,False
68,1,13661,3,True,False,False,False,True
62,4,14843,1,True,False,False,False,False
40,4,29338,3,False,False,False,False,False
51,17,9256,5,False,True,False,False,True
66,16,12528,1,False,False,False,False,True
67,1,24728,4,False,True,False,False,True
78,0,26075,4,False,False,False,True,True
52,8,19873,1,False,False,False,False,False
24,7,6684,4,True,False,False,False,True
75,17,10908,3,False,True,False,False,False
76,18,12878,5,False,False,False,False,False
49,5,29027,2,True,False,False,False,False
46,2,14315,3,False,False,False,True,True
35,1,28242,4,False,False,False,True,False
62,1,29409,2,False,False,True,False,False
22,7,7107,4,False,False,True,False,True
71,4,23748,4,True,False,False,False,True
75,15,26588,0,False,True,False,False,False
77,1,26598,5,False,False,True,False,False
80,5,8467,0,False,False,False,True,False
76,18,14147,4,False,True,False,False,False
23,20,26497,5,False,False,True,False,True
49,9,13331,2,False,False,True,False,True
48,7,14364,5,False,False,False,False,True
42,0,10862,5,False,True,False,False,True
69,5,17351,2,False,False,False,True,False
66,19,23412,1,False,False,False,False,True
48,1,13876,2,False,False,False,True,True
64,15,15437,5,False,True,False,False,True
50,6,5829,5,False,True,False,False,True
18,16,15337,3,False,False,False,True,False
73,9,13085,2,False,False,True,False,False
51,5,29894,5,False,False,True,False,False
35,15,5455,0,False,True,False,False,False
60,10,19510,1,True,False,False,False,True
58,2,7436,4,False,False,False,True,True
68,10,17724,5,False,False,False,False,False
68,10,6919,4,False,False,False,False,False
80,18,24723,5,False,False,True,False,True
57,9,11545,2,False,False,False,False,True
22,10,10798,4,False,False,False,False,False
24,15,16177,3,False,False,True,False,True
46,7,17704,5,False,False,False,False,True
51,1,9281,4,True,False,False,False,False
47,9,29067,0,True,False,False,False,True
35,4,29494,5,False,False,False,False,False
78,5,15639,1,False,False,True,False,True
38,18,26511,3,False,True,False,False,True
29,1,29934,4,False,False,False,False,False
64,18,26350,2,False,False,False,True,True
19,20,25529,0,False,False,True,False,False
53,15,17730,4,False,False,False,False,False
75,16,8811,1,False,True,False,False,True
35,2,10113,0,False,True,False,False,True
67,1,8880,3,False,False,False,True,True
80,17,10876,0,False,True,False,False,True
73,19,7948,2,False,False,True,False,False
26,6,13586,1,False,False,False,False,False
19,14,23532,3,False,False,False,False,True
30,0,9932,5,False,True,False,False,True
28,7,23546,3,False,False,True,False,False
31,8,13552,2,False,False,False,True,False
61,19,20720,0,True,False,False,False,True
52,2,5792,4,True,False,False,False,False
61,16,21130,3,False,False,False,True,True
69,4,15297,5,False,False,True,False,False
62,2,28491,1,False,False,False,True,False
42,17,20757,5,True,False,False,False,True
38,3,16638,3,True,False,False,False,True
45,8,27022,5,True,False,False,False,False
59,15,28119,1,False,True,False,False,False
36,11,25159,2,True,False,False,False,False
25,4,15540,3,False,False,False,True,True
36,15,27397,0,False,False,False,False,True
34,15,14956,4,False,False,True,False,True
26,11,29803,4,True,False,False,False,True
80,20,29055,3,False,False,False,False,True
40,7,15885,1,True,False,False,False,True
41,13,20984,2,False,False,False,False,False
22,19,5772,5,False,False,False,False,True
54,4,6941,1,False,False,True,False,False
56,18,19524,0,False,False,False,True,True
26,2,7801,2,False,False,True,False,False
19,11,24078,5,False,True,False,False,False
79,4,13936,4,True,False,False,False,True
47,6,10695,3,False,False,False,True,True
60,5,19270,1,False,False,True,False,True
33,18,29797,1,False,False,False,True,False
46,4,24612,4,False,True,False,False,False
37,13,27533,4,True,False,False,False,True
27,11,26849,0,False,True,False,False,True
53,6,21730,0,False,False,False,True,False
19,20,26916,0,False,False,False,True,True
59,1,18265,4,False,False,False,False,False
29,13,16985,5,False,False,True,False,False
20,15,22347,4,True,False,False,False,True
75,7,8956,4,False,True,False,False,True
23,15,15280,4,False,True,False,False,False
21,6,27697,2,False,True,False,False,False
61,19,9657,5,False,False,True,False,False
29,6,16428,4,False,False,True,False,False
30,20,26384,1,False,True,False,False,False
53,16,21903,0,False,False,True,False,False
26,14,29514,3,False,True,False,False,False
68,4,29854,2,False,False,False,True,True
33,8,9774,3,False,True,False,False,True
55,0,19550,2,False,True,False,False,False
72,12,11605,4,False,False,False,False,False
73,7,28387,3,False,True,False,False,True
26,7,25169,0,False,False,True,False,True
62,6,22401,5,True,False,False,False,True
39,12,5684,5,False,True,False,False,False
58,6,26646,4,False,False,False,False,False
62,17,6707,4,False,False,True,False,True
32,13,12400,3,False,False,False,True,False
65,8,13346,2,False,True,False,False,True
67,14,8282,3,False,False,False,False,False
73,14,25985,0,False,True,False,False,True
70,5,28334,5,False,False,True,False,True
22,18,18318,1,False,False,True,False,False
31,10,14661,2,False,True,False,False,False
75,0,15006,0,True,False,False,False,True
53,10,10391,2,False,False,True,False,True
80,7,29229,3,True,False,False,False,False
61,20,26211,5,False,False,False,False,False
50,13,8301,3,False,True,False,False,True
40,4,26295,1,False,True,False,False,True
39,11,23092,5,False,False,False,False,False
64,5,6877,3,False,False,False,False,True
70,12,7029,0,False,False,False,False,True
49,7,17971,1,False,True,False,False,False
72,11,29997,2,False,True,False,False,False
69,11,23867,3,True,False,False,False,True
74,14,26366,0,False,False,False,False,True
64,18,22254,4,False,True,False,False,False
61,20,16896,5,False,False,True,False,False
34,3,6009,3,True,False,False,False,False
49,2,6720,0,False,False,True,False,False
53,15,27975,5,False,False,False,False,False
79,1,27505,5,False,True,False,False,False
26,13,16573,3,False,False,False,False,False
56,6,6429,5,True,False,False,False,False
46,2,10914,3,False,True,False,False,False
80,10,22970,5,False,False,True,False,False
53,20,20793,2,False,True,False,False,True
37,5,24668,4,False,True,False,False,True
77,4,9721,3,False,False,False,False,False
74,11,27644,3,False,False,False,True,True
58,11,16514,0,True,False,False,False,True
65,5,21651,0,False,False,True,False,True
25,13,13787,4,False,True,False,False,False
67,3,13675,5,False,False,True,False,True
20,1,5271,3,True,False,False,False,True
20,14,10202,4,False,False,True,False,True
22,6,19175,2,False,True,False,False,False
18,6,9631,3,False,True,False,False,False
39,13,22687,5,False,False,False,False,False
66,14,19348,0,True,False,False,False,False
42,5,16454,5,False,False,True,False,True
28,19,18534,1,True,False,False,False,False
27,4,5623,2,False,False,False,True,True
67,4,24207,4,True,False,False,False,True
52,8,13809,0,False,False,False,True,False
73,4,14389,5,False,True,False,False,False
23,12,16074,2,False,False,False,True,False
40,0,16410,2,True,False,False,False,False
39,1,8567,5,False,False,False,False,True
60,5,22726,0,False,True,False,False,False
43,16,22465,2,False,False,True,False,True
39,2,22696,3,False,False,False,True,False
63,20,19865,5,False,True,False,False,False
57,7,13513,4,False,False,False,True,False
49,14,27994,5,False,True,False,False,True
24,3,14947,0,False,True,False,False,False
55,16,18723,4,False,False,True,False,False
29,13,18214,4,False,True,False,False,False
72,20,16994,3,False,True,False,False,False
25,17,14988,2,True,False,False,False,False
72,1,19756,2,False,False,True,False,True
36,5,29384,4,True,False,False,False,False
55,11,6504,0,False,False,False,False,False
74,0,20377,0,False,False,False,False,True
50,18,9683,5,True,False,False,False,False
56,7,27863,0,True,False,False,False,True
79,18,24290,3,False,True,False,False,True
71,10,26106,1,False,False,True,False,True
67,12,6565,0,True,False,False,False,False
29,5,18306,1,True,False,False,False,True
72,4,12468,5,False,True,False,False,True
40,15,26127,5,False,False,False,False,False
44,9,17077,4,False,False,False,True,False
75,14,25839,5,False,True,False,False,True
73,6,21782,1,False,True,False,False,True
80,17,15381,1,False,False,False,False,True
54,16,25112,4,True,False,False,False,True
69,12,16519,1,False,True,False,False,True
39,6,23722,1,True,False,False,False,False
33,15,27248,3,False,True,False,False,True
68,16,5963,2,False,True,False,False,False
39,16,24783,1,False,True,False,False,False
42,1,23999,4,False,True,False,False,False
77,10,5777,4,False,False,True,False,True
68,2,6792,4,False,False,True,False,False
73,5,25766,4,False,False,False,False,True
38,15,27291,2,False,False,False,False,False
20,18,26321,1,False,False,False,False,True
19,0,22411,4,True,False,False,False,True
31,11,21938,2,True,False,False,False,False
20,20,15847,5,False,False,True,False,True
44,16,18966,0,False,False,False,True,False
50,12,21613,5,False,False,False,True,True
65,0,28759,1,False,False,True,False,True
29,19,10779,5,False,True,False,False,False
34,16,5164,2,True,False,False,False,False
73,9,5969,5,False,False,False,False,False
43,13,12727,5,True,False,False,False,True
53,20,7719,1,False,False,False,True,False
76,14,26679,1,True,False,False,False,True
58,0,24780,5,True,False,False,False,True
23,11,11644,0,False,False,False,True,False
59,9,28440,5,False,False,True,False,True
31,5,25787,4,False,True,False,False,True
48,5,20645,1,False,False,False,False,False
56,13,19043,1,False,True,False,False,False
29,11,19858,1,False,False,True,False,False
60,12,18496,4,False,True,False,False,True
38,12,6010,3,True,False,False,False,False
37,11,11183,2,False,True,False,False,False
21,10,8317,3,True,False,False,False,True
41,5,11698,2,False,True,False,False,True
80,8,14862,0,False,False,True,False,False
70,3,19080,3,False,False,False,True,False
60,1,9545,0,False,False,False,True,False
47,10,16813,1,False,False,True,False,False
75,1,13420,4,False,True,False,False,True
68,2,27776,5,False,False,False,False,True
76,15,11378,0,False,False,False,True,False
67,8,22100,3,False,False,False,False,False
80,5,22982,3,True,False,False,False,True
41,13,9743,0,False,False,True,False,False
20,11,6102,4,False,False,False,True,True
77,6,24997,5,False,True,False,False,False
39,20,25163,3,False,False,False,False,True
50,9,17550,0,False,True,False,False,False
76,4,20564,4,False,False,False,False,True
22,17,11624,3,False,True,False,False,True
34,10,25716,1,False,False,False,False,True
68,12,20167,3,False,False,False,True,True
70,11,9890,2,False,False,True,False,False
63,15,15180,4,False,False,False,False,True
46,6,28562,4,False,True,False,False,True
72,11,22701,5,False,False,True,False,True
51,18,10139,0,False,False,True,False,True
69,3,22508,1,True,False,False,False,True
21,19,9542,2,True,False,False,False,True
43,9,23967,5,True,False,False,False,False
69,10,15508,0,False,False,False,False,True
68,12,28234,3,False,False,False,False,False
62,5,7005,3,False,False,True,False,True
77,7,28549,2,False,False,True,False,False
68,5,15725,0,False,False,True,False,True
19,1,9566,2,False,False,False,True,False
27,9,13769,1,False,False,True,False,True
56,13,22805,5,False,False,True,False,False
73,14,24747,1,False,False,True,False,False
75,5,25238,2,True,False,False,False,False
60,18,18344,1,False,False,False,False,True
26,6,21351,3,False,False,False,False,True
57,13,25281,0,False,False,False,False,False
44,20,5520,2,True,False,False,False,True
63,17,14775,1,True,False,False,False,False
55,18,17713,5,True,False,False,False,True
28,20,16713,4,False,False,True,False,True
69,14,11245,3,False,False,True,False,False
29,16,20386,3,False,False,False,False,True
44,14,14522,2,False,False,True,False,False
60,4,5889,1,True,False,False,False,False
75,14,25542,3,True,False,False,False,True
70,8,5075,1,False,False,True,False,True
21,11,21504,3,True,False,False,False,True
61,13,20995,5,False,False,True,False,True
51,18,8667,5,True,False,False,False,True
32,8,9592,1,False,False,False,True,True
56,6,11713,0,False,False,True,False,False
74,10,28719,3,False,False,True,False,True
73,8,16520,5,False,True,False,False,False
72,3,9741,1,False,True,False,False,False
57,20,25985,2,True,False,False,False,False
48,8,28972,1,True,False,False,False,True
32,16,5055,5,False,False,False,False,True
72,10,12133,4,False,False,False,True,False
58,11,10591,0,False,False,False,True,False
40,9,8100,2,False,False,True,False,True
73,16,23932,5,False,False,True,False,False
34,4,22929,4,False,False,False,True,True
76,6,20193,4,False,False,True,False,True
58,13,12946,2,True,False,False,False,True
48,6,22219,3,False,False,False,False,False
20,5,17798,3,False,False,True,False,True
74,10,25954,2,True,False,False,False,True
56,18,20847,4,False,False,True,False,True
67,12,6215,1,False,True,False,False,False
54,18,12458,0,False,False,False,False,True
66,14,17409,2,False,False,True,False,True
56,6,16000,2,False,False,True,False,True
24,14,21508,5,False,False,False,False,True
68,20,28641,0,False,False,False,False,False
28,2,27932,1,False,False,True,False,True
70,4,5679,4,False,False,True,False,False
18,4,10684,3,True,False,False,False,True
70,6,21241,2,False,False,False,True,True
35,8,13256,0,False,False,False,False,False
56,3,16578,2,False,True,False,False,True
67,7,23273,5,False,True,False,False,False
